nid,iso3,year_start,w_source_drink,sdg,jmp
157061,MMR,2015,piped to yard/plot,piped,basic
157061,MMR,2015,protected spring,spring_imp,spring_imp
157061,MMR,2015,protected well,well_imp,well_imp
157061,MMR,2015,public tap/standpipe,piped_imp,basic
157061,MMR,2015,rainwater,imp,basic
157061,MMR,2015,river/dam/lake/ponds/stream/canal/irrigation channel,surface,surface
157061,MMR,2015,tanker truck,imp,basic
157061,MMR,2015,tube well or borehole,imp,basic
157061,MMR,2015,unprotected spring,spring_unimp,spring_unimp
157061,MMR,2015,unprotected well,well_unimp,well_unimp
157063,RWA,2014,cart with small tank,imp,basic
157063,RWA,2014,other,,
157063,RWA,2014,piped into dwelling,piped,basic
157063,RWA,2014,piped to yard/plot,piped,basic
157063,RWA,2014,protected spring,spring_imp,spring_imp
157063,RWA,2014,protected well,well_imp,well_imp
157063,RWA,2014,public tap/standpipe,piped_imp,basic
157063,RWA,2014,rainwater,imp,basic
157063,RWA,2014,river/dam/lake/ponds/stream/canal/irrigation channel,surface,surface
157063,RWA,2014,tanker truck,imp,basic
157063,RWA,2014,tube well or borehole,imp,basic
157063,RWA,2014,unprotected spring,spring_unimp,spring_unimp
157063,RWA,2014,unprotected well,well_unimp,well_unimp
157064,ZAF,2016,bottled water,bottled,basic
157064,ZAF,2016,cart with small tank,imp,basic
157064,ZAF,2016,other,,
157064,ZAF,2016,piped into dwelling,piped,basic
157064,ZAF,2016,piped to neighbor,piped_imp,basic
157064,ZAF,2016,piped to yard/plot,piped,basic
157064,ZAF,2016,protected spring,spring_imp,spring_imp
157064,ZAF,2016,protected well,well_imp,well_imp
157064,ZAF,2016,public tap/standpipe,piped_imp,basic
157064,ZAF,2016,rainwater,imp,basic
157064,ZAF,2016,river/dam/lake/ponds/stream/canal/irrigation channel,surface,surface
157064,ZAF,2016,tanker truck,imp,basic
157064,ZAF,2016,tube well or borehole,imp,basic
157064,ZAF,2016,unprotected spring,spring_unimp,spring_unimp
157064,ZAF,2016,unprotected well,well_unimp,well_unimp
157065,UGA,2014,borehole in yard/plot,imp,basic
157065,UGA,2014,bottled water,bottled,basic
157065,UGA,2014,cart with small tank,imp,basic
157065,UGA,2014,gravity flow scheme,imp,basic
157065,UGA,2014,other,,
157065,UGA,2014,piped into dwelling,piped,basic
157065,UGA,2014,piped to yard/plot,piped,basic
157065,UGA,2014,protected spring,spring_imp,spring_imp
157065,UGA,2014,protected well,well_imp,well_imp
157065,UGA,2014,public borehole,imp,basic
157065,UGA,2014,public tap/standpipe,piped_imp,basic
157065,UGA,2014,rainwater,imp,basic
157065,UGA,2014,river/dam/lake/ponds/stream/canal/irrigation channel,surface,surface
157065,UGA,2014,tanker truck,imp,basic
157065,UGA,2014,unprotected spring,spring_unimp,spring_unimp
157065,UGA,2014,unprotected well,well_unimp,well_unimp
157065,UGA,2014,vendor,imp,basic
157066,ZWE,2015,bottled water,bottled,basic
157066,ZWE,2015,cart with small tank,imp,basic
157066,ZWE,2015,other,,
157066,ZWE,2015,piped into dwelling,piped,basic
157066,ZWE,2015,piped to neighbor,piped_imp,basic
157066,ZWE,2015,piped to yard/plot,piped,basic
157066,ZWE,2015,protected spring,spring_imp,spring_imp
157066,ZWE,2015,protected well,well_imp,well_imp
157066,ZWE,2015,public tap/standpipe,piped_imp,basic
157066,ZWE,2015,rainwater,imp,basic
157066,ZWE,2015,river/dam/lake/ponds/stream/canal/irrigation channel,surface,surface
157066,ZWE,2015,tanker truck,imp,basic
157066,ZWE,2015,tube well or borehole,imp,basic
157066,ZWE,2015,unprotected spring,spring_unimp,spring_unimp
157066,ZWE,2015,unprotected well,well_unimp,well_unimp
157635,KEN,2007,cart with small tank/water containers,imp,basic
157635,KEN,2007,not stated,,
157635,KEN,2007,other (specify)___________,,
157635,KEN,2007,piped into dwelling,piped,basic
157635,KEN,2007,piped to yard/plot,piped,basic
157635,KEN,2007,protected spring,spring_imp,spring_imp
157635,KEN,2007,protected well,well_imp,well_imp
157635,KEN,2007,public tap/standpipe,piped_imp,basic
157635,KEN,2007,rainwater,imp,basic
157635,KEN,2007,surface water (river/dam/lake/pond/stream/canal/irrigation c,surface,surface
157635,KEN,2007,tanker truck,imp,basic
157635,KEN,2007,tube well or borehole,imp,basic
157635,KEN,2007,unprotected spring,spring_unimp,spring_unimp
157635,KEN,2007,unprotected well,well_unimp,well_unimp
159617,EGY,2013,bottled water,bottled,basic
159617,EGY,2013,cart with small tank / drum,imp,basic
159617,EGY,2013,other,,
159617,EGY,2013,"piped into compound, yard or plot",piped,basic
159617,EGY,2013,piped into dwelling,piped,basic
159617,EGY,2013,protected well,well_imp,well_imp
159617,EGY,2013,public tap / standpipe,piped_imp,basic
159617,EGY,2013,"tube well, borehole",imp,basic
160576,GHA,2007,borehole,imp,basic
160576,GHA,2007,bottled water,bottled,basic
160576,GHA,2007,cart with small tank/drum,imp,basic
160576,GHA,2007,dam/lake/pond/canal/irrigation channel,surface,surface
160576,GHA,2007,other,,
160576,GHA,2007,piped into dwelling,piped,basic
160576,GHA,2007,piped into yard or plot,piped,basic
160576,GHA,2007,protected well,well_imp,well_imp
160576,GHA,2007,public tap/standpipe,piped_imp,basic
160576,GHA,2007,rainwater collection,imp,basic
160576,GHA,2007,river/stream,surface,surface
160576,GHA,2007,sachet water,bottled,basic
160576,GHA,2007,spring,spring_cw,spring_cw
160576,GHA,2007,tanker-truck,imp,basic
160576,GHA,2007,unprotected well,well_unimp,well_unimp
160781,MEX,2008,decanter,piped_cw,basic
160781,MEX,2008,gathered,surface,surface
160781,MEX,2008,other,,
160781,MEX,2008,tap water inside the dwelling,piped,basic
160781,MEX,2008,tap water outside the dewelling,piped_cw,basic
160781,MEX,2008,water from a truck,imp,basic
161587,PAN,2013,acueducto particular,piped,basic
161587,PAN,2013,acueducto público de la comunidad,piped_imp,basic
161587,PAN,2013,acueducto público del idaan,piped_imp,basic
161587,PAN,2013,"agua de superficie (río, arroyo, represa, lago, estanque, canal, canal de irrigación)",surface,surface
161587,PAN,2013,agua embotellada/envasada,bottled,basic
161587,PAN,2013,carrotanque / camión cisterna,imp,basic
161587,PAN,2013,manantial no protegido,spring_unimp,spring_unimp
161587,PAN,2013,manantial protegido,spring_imp,spring_imp
161587,PAN,2013,otra,,
161587,PAN,2013,pozo artesanal no protegido,well_unimp,well_unimp
161587,PAN,2013,pozo artesanal protegido,well_imp,well_imp
161587,PAN,2013,pozo brocal protegido,well_imp,well_imp
161587,PAN,2013,recogen agua de lluvia,imp,basic
161590,PSE,2014,bottled water,bottled,basic
161590,PSE,2014,cart with small tank / drum,imp,basic
161590,PSE,2014,missing,,
161590,PSE,2014,other,,
161590,PSE,2014,"piped into compound, yard or plot",piped,basic
161590,PSE,2014,piped into dwelling,piped,basic
161590,PSE,2014,protected spring,spring_imp,spring_imp
161590,PSE,2014,protected well,well_imp,well_imp
161590,PSE,2014,public tap / standpipe,piped_imp,basic
161590,PSE,2014,rainwater collection,imp,basic
161590,PSE,2014,tanker-truck,imp,basic
161590,PSE,2014,"tube well, borehole",imp,basic
161590,PSE,2014,unprotected spring,spring_unimp,spring_unimp
161590,PSE,2014,unprotected well,well_unimp,well_unimp
161662,MWI,2013,bottled water,bottled,basic
161662,MWI,2013,cart with small tank / drum,imp,basic
161662,MWI,2013,missing,,
161662,MWI,2013,other,,
161662,MWI,2013,"piped into compound, yard or plot",piped,basic
161662,MWI,2013,piped into dwelling,piped,basic
161662,MWI,2013,piped to neighbour,piped_imp,basic
161662,MWI,2013,protected spring,spring_imp,spring_imp
161662,MWI,2013,protected well,well_imp,well_imp
161662,MWI,2013,public tap / standpipe,piped_imp,basic
161662,MWI,2013,rainwater collection,imp,basic
161662,MWI,2013,"surface water (river, stream, dam, lake, pond, canal, irrigation channel)",surface,surface
161662,MWI,2013,tanker-truck,imp,basic
161662,MWI,2013,"tube well, borehole",imp,basic
161662,MWI,2013,unprotected spring,spring_unimp,spring_unimp
161662,MWI,2013,unprotected well,well_unimp,well_unimp
162283,KGZ,2014,bottled water,bottled,basic
162283,KGZ,2014,cart with small tank / drum,imp,basic
162283,KGZ,2014,other,,
162283,KGZ,2014,"piped into compound, yard or plot",piped,basic
162283,KGZ,2014,piped into dwelling,piped,basic
162283,KGZ,2014,piped to neighbour,piped_imp,basic
162283,KGZ,2014,protected spring,spring_imp,spring_imp
162283,KGZ,2014,protected well,well_imp,well_imp
162283,KGZ,2014,public tap / standpipe,piped_imp,basic
162283,KGZ,2014,rainwater collection,imp,basic
162283,KGZ,2014,"surface water (river, stream, dam, lake, pond, canal, irrigation channel)",surface,surface
162283,KGZ,2014,tanker-truck,imp,basic
162283,KGZ,2014,"tube well, borehole",imp,basic
162283,KGZ,2014,unprotected spring,spring_unimp,spring_unimp
162283,KGZ,2014,unprotected well,well_unimp,well_unimp
162317,NPL,2014,bottled water,bottled,basic
162317,NPL,2014,other,,
162317,NPL,2014,"piped into compound, yard or plot",piped,basic
162317,NPL,2014,piped into dwelling,piped,basic
162317,NPL,2014,piped to neighbour,piped_imp,basic
162317,NPL,2014,protected spring,spring_imp,spring_imp
162317,NPL,2014,protected well,well_imp,well_imp
162317,NPL,2014,public tap / standpipe,piped_imp,basic
162317,NPL,2014,rainwater collection,imp,basic
162317,NPL,2014,"surface water (river, stream, dam, lake, pond, canal, irrigation channel)",surface,surface
162317,NPL,2014,tanker-truck,imp,basic
162317,NPL,2014,"tube well, borehole",imp,basic
162317,NPL,2014,unprotected spring,spring_unimp,spring_unimp
162317,NPL,2014,unprotected well,well_unimp,well_unimp
162652,ZAF,2013,borehole off site/communal,imp,basic
162652,ZAF,2013,borehole on site,imp,basic
162652,ZAF,2013,dam/pool/stagnant water,surface,surface
162652,ZAF,2013,flowing water/stream/river,surface,surface
162652,ZAF,2013,neighbour's tap,piped_imp,basic
162652,ZAF,2013,other,,
162652,ZAF,2013,piped (tap) water in dwelling,piped,basic
162652,ZAF,2013,piped (tap) water on site or in yard,piped,basic
162652,ZAF,2013,public tap,piped_imp,basic
162652,ZAF,2013,rain-water tank on site,imp,basic
162652,ZAF,2013,spring,spring_cw,spring_cw
162652,ZAF,2013,water-carrier/tanker,imp,basic
162652,ZAF,2013,well,well_cw,well_cw
163066,IND_4843,2012,hand pump,well_cw,well_cw
163066,IND_4843,2012,other sources,,
163066,IND_4843,2012,piped water into dwelling/yard/plot,piped,basic
163066,IND_4843,2012,protected dug well,well_imp,well_imp
163066,IND_4843,2012,public tap/standpipe,piped_imp,basic
163066,IND_4843,2012,surface water,surface,surface
163066,IND_4843,2012,tanker/truck/cart with surface water small tank,surface,surface
163066,IND_4843,2012,tube well or borehole,imp,basic
163066,IND_4843,2012,unprotected dug well,well_unimp,well_unimp
163066,IND_4844,2012,hand pump,well_cw,well_cw
163066,IND_4844,2012,other sources,,
163066,IND_4844,2012,piped water into dwelling/yard/plot,piped,basic
163066,IND_4844,2012,protected dug well,well_imp,well_imp
163066,IND_4844,2012,public tap/standpipe,piped_imp,basic
163066,IND_4844,2012,surface water,surface,surface
163066,IND_4844,2012,tanker/truck/cart with surface water small tank,surface,surface
163066,IND_4844,2012,tube well or borehole,imp,basic
163066,IND_4844,2012,unprotected dug well,well_unimp,well_unimp
163066,IND_4846,2012,hand pump,well_cw,well_cw
163066,IND_4846,2012,other sources,,
163066,IND_4846,2012,piped water into dwelling/yard/plot,piped,basic
163066,IND_4846,2012,protected dug well,well_imp,well_imp
163066,IND_4846,2012,public tap/standpipe,piped_imp,basic
163066,IND_4846,2012,surface water,surface,surface
163066,IND_4846,2012,tanker/truck/cart with surface water small tank,surface,surface
163066,IND_4846,2012,tube well or borehole,imp,basic
163066,IND_4846,2012,unprotected dug well,well_unimp,well_unimp
163066,IND_4855,2012,hand pump,well_cw,well_cw
163066,IND_4855,2012,other sources,,
163066,IND_4855,2012,piped water into dwelling/yard/plot,piped,basic
163066,IND_4855,2012,protected dug well,well_imp,well_imp
163066,IND_4855,2012,public tap/standpipe,piped_imp,basic
163066,IND_4855,2012,surface water,surface,surface
163066,IND_4855,2012,tanker/truck/cart with surface water small tank,surface,surface
163066,IND_4855,2012,tube well or borehole,imp,basic
163066,IND_4855,2012,unprotected dug well,well_unimp,well_unimp
163066,IND_4859,2012,hand pump,well_cw,well_cw
163066,IND_4859,2012,other sources,,
163066,IND_4859,2012,piped water into dwelling/yard/plot,piped,basic
163066,IND_4859,2012,protected dug well,well_imp,well_imp
163066,IND_4859,2012,public tap/standpipe,piped_imp,basic
163066,IND_4859,2012,surface water,surface,surface
163066,IND_4859,2012,tanker/truck/cart with surface water small tank,surface,surface
163066,IND_4859,2012,tube well or borehole,imp,basic
163066,IND_4859,2012,unprotected dug well,well_unimp,well_unimp
163066,IND_4865,2012,hand pump,well_cw,well_cw
163066,IND_4865,2012,other sources,,
163066,IND_4865,2012,piped water into dwelling/yard/plot,piped,basic
163066,IND_4865,2012,protected dug well,well_imp,well_imp
163066,IND_4865,2012,public tap/standpipe,piped_imp,basic
163066,IND_4865,2012,surface water,surface,surface
163066,IND_4865,2012,tanker/truck/cart with surface water small tank,surface,surface
163066,IND_4865,2012,tube well or borehole,imp,basic
163066,IND_4865,2012,unprotected dug well,well_unimp,well_unimp
163066,IND_4868,2012,hand pump,well_cw,well_cw
163066,IND_4868,2012,other sources,,
163066,IND_4868,2012,piped water into dwelling/yard/plot,piped,basic
163066,IND_4868,2012,protected dug well,well_imp,well_imp
163066,IND_4868,2012,public tap/standpipe,piped_imp,basic
163066,IND_4868,2012,surface water,surface,surface
163066,IND_4868,2012,tanker/truck/cart with surface water small tank,surface,surface
163066,IND_4868,2012,tube well or borehole,imp,basic
163066,IND_4868,2012,unprotected dug well,well_unimp,well_unimp
163066,IND_4873,2012,hand pump,well_cw,well_cw
163066,IND_4873,2012,other sources,,
163066,IND_4873,2012,piped water into dwelling/yard/plot,piped,basic
163066,IND_4873,2012,protected dug well,well_imp,well_imp
163066,IND_4873,2012,public tap/standpipe,piped_imp,basic
163066,IND_4873,2012,surface water,surface,surface
163066,IND_4873,2012,tanker/truck/cart with surface water small tank,surface,surface
163066,IND_4873,2012,tube well or borehole,imp,basic
163066,IND_4873,2012,unprotected dug well,well_unimp,well_unimp
163066,IND_4874,2012,hand pump,well_cw,well_cw
163066,IND_4874,2012,other sources,,
163066,IND_4874,2012,piped water into dwelling/yard/plot,piped,basic
163066,IND_4874,2012,protected dug well,well_imp,well_imp
163066,IND_4874,2012,public tap/standpipe,piped_imp,basic
163066,IND_4874,2012,surface water,surface,surface
163066,IND_4874,2012,tanker/truck/cart with surface water small tank,surface,surface
163066,IND_4874,2012,tube well or borehole,imp,basic
163066,IND_4874,2012,unprotected dug well,well_unimp,well_unimp
163120,CRI,2006,de,,
163120,CRI,2006,"ns/nr de un acueducto aya, rural o municipal",piped_cw,basic
163120,CRI,2006, tubería dentro de la vivienda de lluvia,imp,basic
163120,CRI,2006, tubería dentro de la vivienda de otro,piped,basic
163120,CRI,2006," tubería dentro de la vivienda de un acueducto aya, rural o municipal",piped,basic
163120,CRI,2006, tubería dentro de la vivienda de un pozo,well_cw,well_cw
163120,CRI,2006," tubería dentro de la vivienda de un río, quebrada",surface,surface
163120,CRI,2006,   tubería fuera del lote de otro,piped_imp,basic
163120,CRI,2006,"   tubería fuera del lote de un acueducto aya, rural o municipal",piped_imp,basic
163120,CRI,2006,"   tubería fuera de la vivienda pero dentro del lote de un acueducto aya, rural o municipal",piped,basic
163120,CRI,2006,"   tubería fuera de la vivienda pero dentro del lote de un río, quebrada",surface,surface
164089,CRI,2008,"  tubería dentro de la vivienda de un acueducto aya, rural o municipal",piped,basic
164089,CRI,2008,  tubería dentro de la vivienda de un pozo,well_cw,well_cw
164089,CRI,2008,"   tubería fuera de la vivienda pero dentro del lote de un acueducto aya, rural o municipal",piped,basic
164089,CRI,2008,   tubería fuera de la vivienda pero dentro del lote de un pozo,well_cw,well_cw
164634,BOL,2011,carro repartidor (aguatero),imp,basic
164634,BOL,2011,cañería de red,piped,basic
164634,BOL,2011,lago/laguna/curiche,surface,surface
164634,BOL,2011,otro,,
164634,BOL,2011,pileta pública,piped_imp,basic
164634,BOL,2011,pozo o noria con bomba,well_cw,well_cw
164634,BOL,2011,pozo o noria sin bomba,well_cw,well_cw
164634,BOL,2011,río/vertiente/acequia,surface,surface
164635,BOL,2013,agua embotellada?,bottled,basic
164635,BOL,2013,carro repartidor (aguatero),imp,basic
164635,BOL,2013,cañería de red dentro de la vivienda?,piped,basic
164635,BOL,2013,"cañería de red fuera de la vivienda, pero dentro del lote",piped,basic
164635,BOL,2013,manantial o vertiente protegida?,spring_imp,spring_imp
164635,BOL,2013,otro? (especifique),,
164635,BOL,2013,pileta pública,piped_imp,basic
164635,BOL,2013,pozo entubado o perforado?,well_cw,well_cw
164635,BOL,2013,pozo excavado no protegido,well_unimp,well_unimp
164635,BOL,2013,pozo excavado protegido?,well_imp,well_imp
164635,BOL,2013,río-acequia-vertiente no protegida?,surface,surface
165017,SLV,2013,03. â¿fuera de la vivienda pero dentro de la propiedad con abastecimiento pãºblico? (anda),piped,basic
165017,SLV,2013,no tiene,,
165017,SLV,2013,no tiene acarreo de caã±erã­a del vecino,piped_imp,basic
165017,SLV,2013,no tiene camiã³n carreta o pipa,imp,basic
165017,SLV,2013,no tiene caã±erã­a del vecino(a),piped_imp,basic
165017,SLV,2013,no tiene chorro comãºn,piped_imp,basic
165017,SLV,2013,no tiene colecta agua lluvia,imp,basic
165017,SLV,2013,no tiene manantial no protegido,spring_unimp,spring_unimp
165017,SLV,2013,no tiene manantial protegido,spring_imp,spring_imp
165017,SLV,2013,"no tiene ojo de agua, rã­o o quebrada",surface,surface
165017,SLV,2013,no tiene otros medios,,
165017,SLV,2013,"no tiene pila, chorro pãºblico o cantarera",piped_imp,basic
165017,SLV,2013,no tiene pozo con tuberã­a privado,well_cw,well_cw
165017,SLV,2013,no tiene pozo no protegido privado,well_unimp,well_unimp
165017,SLV,2013,no tiene pozo protegido privado,well_imp,well_imp
165017,SLV,2013,tiene pero no le cae ( por mã¡s de un mes) camiã³n carreta o pipa,imp,basic
165017,SLV,2013,tiene pero no le cae ( por mã¡s de un mes) caã±erã­a del vecino(a),piped_imp,basic
165017,SLV,2013,tiene pero no le cae ( por mã¡s de un mes) chorro comãºn,piped_imp,basic
165017,SLV,2013,tiene pero no le cae ( por mã¡s de un mes) colecta agua lluvia,imp,basic
165017,SLV,2013,tiene pero no le cae ( por mã¡s de un mes) manantial no protegido,spring_unimp,spring_unimp
165017,SLV,2013,tiene pero no le cae ( por mã¡s de un mes) manantial protegido,spring_imp,spring_imp
165017,SLV,2013,"tiene pero no le cae ( por mã¡s de un mes) ojo de agua, rã­o o quebrada",surface,surface
165017,SLV,2013,"tiene pero no le cae ( por mã¡s de un mes) pila, chorro pãºblico o cantarera",piped_imp,basic
165017,SLV,2013,tiene pero no le cae ( por mã¡s de un mes) pozo con tuberã­a privado,well_cw,well_cw
165017,SLV,2013,tiene pero no le cae ( por mã¡s de un mes) pozo protegido privado,well_imp,well_imp
165017,SLV,2013,â¿dentro de la vivienda con abastecimiento pãºblico? (anda),piped,basic
165017,SLV,2013,â¿dentro de la vivienda con otro tipo de abastecimiento?,,
165017,SLV,2013,â¿fuera de la vivienda pero dentro de la propiedad,piped,basic
165101,GHA,2012,bore-hole/pump/tube well,imp,basic
165101,GHA,2012,bottled water,bottled,basic
165101,GHA,2012,dugout/pond/lake/dam/canal,surface,surface
165101,GHA,2012,other,,
165101,GHA,2012,pipe-borne inside dwelling,piped,basic
165101,GHA,2012,pipe-borne outside dwelling but from neighbours house,piped_imp,basic
165101,GHA,2012,pipe-borne outside dwelling but not on compd,piped_imp,basic
165101,GHA,2012,protected spring,spring_imp,spring_imp
165101,GHA,2012,protected well,well_imp,well_imp
165101,GHA,2012,public tap/standpipe,piped_imp,basic
165101,GHA,2012,rain water,imp,basic
165101,GHA,2012,river/stream,surface,surface
165101,GHA,2012,satchet water,bottled,basic
165101,GHA,2012,tanker supply/vendor provided,imp,basic
165101,GHA,2012,unprotected spring,spring_unimp,spring_unimp
165101,GHA,2012,unprotected well,well_unimp,well_unimp
165186,IDN,2014,air hujan,imp,basic
165186,IDN,2014,air isi ulang,bottled,basic
165186,IDN,2014,air kemasan bermerk,bottled,basic
165186,IDN,2014,air sungai,surface,surface
165186,IDN,2014,lainnya,,
165186,IDN,2014,leding eceran,piped_cw,basic
165186,IDN,2014,leding meteran,piped_cw,basic
165186,IDN,2014,mata air tak terlindung,spring_unimp,spring_unimp
165186,IDN,2014,mata air terlindung,spring_imp,spring_imp
165186,IDN,2014,sumur bor/pompa,imp,basic
165186,IDN,2014,sumur tak terlindung,well_unimp,well_unimp
165186,IDN,2014,sumur terlindung,well_imp,well_imp
165213,BTN,2012,bottled water,bottled,basic
165213,BTN,2012,cart with small tank/drum,imp,basic
165213,BTN,2012,neighbour's pipe,piped_imp,basic
165213,BTN,2012,other,,
165213,BTN,2012,pipe in dwelling/compound,piped,basic
165213,BTN,2012,protected spring,spring_imp,spring_imp
165213,BTN,2012,protected well,well_imp,well_imp
165213,BTN,2012,public outdoor tap,piped_imp,basic
165213,BTN,2012,rain water collection,imp,basic
165213,BTN,2012,surface water,surface,surface
165213,BTN,2012,tanker truck,imp,basic
165213,BTN,2012,unprotected spring,spring_unimp,spring_unimp
165213,BTN,2012,unprotected well,well_unimp,well_unimp
165290,BTN,2012,cart with small tank/drum,imp,basic
165290,BTN,2012,not reported,,
165290,BTN,2012,others,,
165290,BTN,2012,piped into compound,piped,basic
165290,BTN,2012,piped into dwelling,piped,basic
165290,BTN,2012,piped to neighbor,piped_imp,basic
165290,BTN,2012,protected spring,spring_imp,spring_imp
165290,BTN,2012,protected well,well_imp,well_imp
165290,BTN,2012,public tap,piped_imp,basic
165290,BTN,2012,rainwater collection,imp,basic
165290,BTN,2012,surface water,surface,surface
165290,BTN,2012,unprotected spring,spring_unimp,spring_unimp
165290,BTN,2012,unprotected well,well_unimp,well_unimp
165390,IND,2012,cart-with-small-tank-drum,imp,basic
165390,IND,2012,hand-pump,well_cw,well_cw
165390,IND,2012,other,,
165390,IND,2012,packaged-bottled-water,bottled,basic
165390,IND,2012,piped-water-into-dwelling-yardplot,piped,basic
165390,IND,2012,protected-dugwell,well_imp,well_imp
165390,IND,2012,protected-spring,spring_imp,spring_imp
165390,IND,2012,public-tap-stand-pipe,piped_imp,basic
165390,IND,2012,rainwater-collection,imp,basic
165390,IND,2012,surface-water,surface,surface
165390,IND,2012,tanker-truck,imp,basic
165390,IND,2012,tubewell-or-borehole,imp,basic
165390,IND,2012,unprotected-dug-well,well_unimp,well_unimp
165390,IND,2012,unprotected-spring,spring_unimp,spring_unimp
165498,IND,2011,bottled 10,bottled,basic
165498,IND,2011,covered well 5,well_imp,well_imp
165498,IND,2011,hand pump 3,well_cw,well_cw
165498,IND,2011,open well 4,well_unimp,well_unimp
165498,IND,2011,others 11,,
165498,IND,2011,piped (public supply) 1,piped_imp,basic
165498,IND,2011,pond 7,surface,surface
165498,IND,2011,rainwater 9,imp,basic
165498,IND,2011,"river, canal, stream 6",surface,surface
165498,IND,2011,tanker truck 8,imp,basic
165498,IND,2011,tube well 2,imp,basic
165607,MEX,2008,"la red pãºblica, dentro de la vivienda",piped,basic
165607,MEX,2008,"la red pãºblica, fuera de la vivienda pero dentro del terreno",piped,basic
165607,MEX,2008,otra fuente,,
165607,MEX,2008,otra vivienda,,
165607,MEX,2008,un pozo,well_cw,well_cw
165607,MEX,2008,"un rã­o, arroyo o lago",surface,surface
165607,MEX,2008,una llave pãºblica o hidrante,piped_imp,basic
165607,MEX,2008,una pipa,piped_cw,basic
165610,MEX,2012,agua de pipa,piped_cw,basic
165610,MEX,2012,"agua de un pozo, rã­o, lago, arroyo u otra",surface,surface
165610,MEX,2012,agua entubada de llave pãºblica (o hidrante),piped_imp,basic
165610,MEX,2012,agua entubada dentro de la vivienda,piped,basic
165610,MEX,2012,"agua entubada fuera de la vivienda, pero dentro del terreno",piped,basic
165610,MEX,2012,agua entubada que acarrean de otra vivienda,piped_imp,basic
165625,KHM,2010,bottled water,bottled,basic
165625,KHM,2010,"improved rainwater collection (catchment tank needs to have all the following: completely closed, tap to withdraw water and at least 3000 litres capacity",imp,basic
165625,KHM,2010,piped in dwelling or on premises,piped,basic
165625,KHM,2010,"pond, river or stream (fetch water from pond, river, stream)",surface,surface
165625,KHM,2010,"pond, river or stream (pump to the house)",surface,surface
165625,KHM,2010,"protected dug well (including all of the following: lining, headwall, platform, cover)",well_imp,well_imp
165625,KHM,2010,public tap,piped_imp,basic
165625,KHM,2010,tubed/piped well or borehole,imp,basic
165625,KHM,2010,unimproved rainwater collection,unimp,basic
165625,KHM,2010,unprotected dug well,well_unimp,well_unimp
165625,KHM,2010,water bought from tanker truck or vendor (any household member goes to collect,imp,basic
165625,KHM,2010,water bought from tanker truck or vendor (vendor brought water home,imp,basic
165626,KHM,2011,bottled water,bottled,basic
165626,KHM,2011,"improved rainwater collection (catchment tank needs to have all the following: completely closed, tap to withdraw water and at least 3000 litres capacity",imp,basic
165626,KHM,2011,piped in dwelling or on premises,piped,basic
165626,KHM,2011,"pond, river or stream (fetch water from pond, river, stream)",surface,surface
165626,KHM,2011,"pond, river or stream (pump to the house)",surface,surface
165626,KHM,2011,"protected dug well (including all of the following: lining, headwall, platform, cover)",well_imp,well_imp
165626,KHM,2011,public tap,piped_imp,basic
165626,KHM,2011,tubed/piped well or borehole,imp,basic
165626,KHM,2011,unimproved rainwater collection,unimp,basic
165626,KHM,2011,unprotected dug well,well_unimp,well_unimp
165626,KHM,2011,water bought from tanker truck or vendor (any household member goes to collect,imp,basic
165626,KHM,2011,water bought from tanker truck or vendor (vendor brought water home,imp,basic
165627,KHM,2012,bottled water,bottled,basic
165627,KHM,2012,"improved rainwater collection (catchment tank needs to have all the following: completely closed, tap to withdraw water and at least 3000 litres capacity",imp,basic
165627,KHM,2012,other,,
165627,KHM,2012,piped in dwelling or on premises,piped,basic
165627,KHM,2012,"pond, river or stream (fetch water from pond, river, stream)",surface,surface
165627,KHM,2012,"pond, river or stream (pump to the house)",surface,surface
165627,KHM,2012,"protected dug well (including all of the following: lining, headwall, platform, cover)",well_imp,well_imp
165627,KHM,2012,public tap,piped_imp,basic
165627,KHM,2012,tubed/piped well or borehole,imp,basic
165627,KHM,2012,unimproved rainwater collection,unimp,basic
165627,KHM,2012,unprotected dug well,well_unimp,well_unimp
165627,KHM,2012,water bought from tanker truck or vendor (any household member goes to collect,imp,basic
165627,KHM,2012,water bought from tanker truck or vendor (vendor brought water home,imp,basic
165628,KHM,2013,bottled water,bottled,basic
165628,KHM,2013,"improved rainwater collection (catchment tank needs to have all the following: completely closed, tap to withdraw water and at least 3000 litres capacity",imp,basic
165628,KHM,2013,other,,
165628,KHM,2013,piped in dwelling or on premises,piped,basic
165628,KHM,2013,"pond, river or stream (fetch water from pond, river, stream)",surface,surface
165628,KHM,2013,"pond, river or stream (pump to the house)",surface,surface
165628,KHM,2013,"protected dug well (including all of the following: lining, headwall, platform, cover)",well_imp,well_imp
165628,KHM,2013,tubed/piped well or borehole,imp,basic
165628,KHM,2013,unimproved rainwater collection,unimp,basic
165628,KHM,2013,unprotected dug well,well_unimp,well_unimp
165628,KHM,2013,water bought from tanker truck or vendor (vendor brought water home,imp,basic
165631,KHM,2007,other (specify),,
165631,KHM,2007,piped in dwelling or on premises,piped,basic
165631,KHM,2007,"pond, river or stream",surface,surface
165631,KHM,2007,protected dug well,well_imp,well_imp
165631,KHM,2007,public tap,piped_imp,basic
165631,KHM,2007,rainwater,imp,basic
165631,KHM,2007,"tanker truck, vendor or otherwise bought",imp,basic
165631,KHM,2007,tubed/piped well or borehole,imp,basic
